velocity_1h,velocity_24h,total_load_mtd_inr,device_count_30d,exchange_frequency,avg_txn_amount,velocity_ratio_1h_24h,amount_deviation,load_utilization_pct,device_risk_score,hours_since_last_txn,is_fraud
15,55,8412.370766201573,3,34,413.26282584178864,0.2727272727272727,-0.581743402397966,0.8412370766201573,1.0,2.0,1
3,8,5112.357304242218,2,4,2790.7393793051297,0.375,-0.2647771213092149,0.5112357304242218,0.5,0.5224881407635498,0
2,7,3065.176285153606,1,2,4598.5505930645195,0.2857142857142857,0.29781442278801656,0.3065176285153606,0.0,5.992249625570372,0
3,6,6402.282524694091,2,6,1135.5847904018337,0.5,0.11610872795218319,0.6402282524694091,0.5,11.85678939440744,0
2,7,2604.880019165049,1,7,3307.209731201932,0.2857142857142857,0.3870229765585836,0.2604880019165049,0.0,1.6694887960781841,0
3,12,2287.3249814691444,1,7,2089.7869679431947,0.25,0.3244202175454521,0.22873249814691443,0.0,9.722614876255486,0
2,8,4712.942459952519,1,2,2913.0342465432927,0.25,0.24229564465549452,0.47129424599525194,0.0,23.633013455743914,0
21,68,8859.408212471473,2,33,321.5446560562209,0.3088235294117647,-0.4960362375075021,0.8859408212471473,0.5,0.046592288858826984,1
1,6,1856.2864636565332,2,4,636.7248087018236,0.16666666666666666,-0.011799787365548653,0.18562864636565332,0.5,11.85848224906905,0
11,22,5819.135299977229,2,18,10439.23698745663,0.5,2.0230286027036573,0.581913529997723,0.5,0.1769423980413911,1
1,9,1979.1936220712403,1,7,4693.579505046705,0.1111111111111111,-0.2899685354002824,0.19791936220712403,0.0,19.740241809289177,0
11,57,7304.14363043642,1,23,152.10710185433788,0.19298245614035087,-0.7952281031276951,0.7304143630436419,0.0,0.268636023623497,1
2,14,784.5382406400356,1,5,1569.718019202665,0.14285714285714285,0.41855532853212224,0.07845382406400356,0.0,7.616750013821437,0
3,15,3212.9347294043064,1,3,873.5049436374682,0.2,-0.12018297961843769,0.32129347294043065,0.0,9.427663229508841,0
1,11,1533.3020412610642,1,6,3612.236422128643,0.09090909090909091,0.4422039759247221,0.15333020412610643,0.0,0.5,0
1,10,2432.314848969174,1,5,3764.9646602615285,0.1,0.07784436239155818,0.2432314848969174,0.0,5.98856048935995,0
1,13,4882.163383027065,1,5,2740.464812517334,0.07692307692307693,0.4025277074725108,0.4882163383027065,0.0,22.657132475556296,0
2,9,5770.283250591054,1,7,2983.8863715646485,0.2222222222222222,0.29652510184223163,0.5770283250591054,0.0,15.066145972848165,0
2,7,1673.4998557462975,1,8,3020.966106233387,0.2857142857142857,0.129822976236377,0.16734998557462974,0.0,7.500053729756573,0
3,13,4963.343987578841,2,6,3177.655536614486,0.23076923076923078,0.3803031040440586,0.4963343987578841,0.5,4.5039123806275585,0
2,13,3265.467599930566,1,3,2279.1558508289845,0.15384615384615385,-0.11962389482784005,0.3265467599930566,0.0,23.185708142556468,0
1,6,4784.099580027126,2,3,4021.809957220066,0.16666666666666666,-0.12858624442004957,0.4784099580027126,0.5,5.673782109186532,0
1,11,860.2599193545219,2,3,752.2066482855876,0.09090909090909091,0.4300845314839324,0.0860259919354522,0.5,41.714593001402676,0
7,9,2668.426919309968,2,4,1046.0264495857634,0.7777777777777778,0.29098929799011014,0.2668426919309968,0.5,17.994919688667977,0
6,22,3564.912988009181,5,10,2647.000482277993,0.2727272727272727,0.330100060554724,0.35649129880091807,1.0,1.9167100350710213,1
1,9,1948.7986791251985,1,5,2162.430388483861,0.1111111111111111,0.029556541542646475,0.19487986791251985,0.0,0.5,0
1,9,2576.1261514466837,2,7,3343.3010633849835,0.1111111111111111,-0.13625270323567623,0.2576126151446684,0.5,8.168560726302129,0
2,12,4774.352044288559,2,8,2072.632634129722,0.16666666666666666,-0.1313565605307313,0.4774352044288559,0.5,3.2977326204052053,0
1,10,3293.571462033152,1,7,3205.104949002242,0.1,-0.24223901379601953,0.3293571462033152,0.0,0.5,0
5,7,5954.92962584956,1,9,792.8066880251579,0.7142857142857143,-0.2813760203847327,0.595492962584956,0.0,1.378779115310594,0
4,14,855.0051481215223,1,3,4184.331320099542,0.2857142857142857,0.20025624681434656,0.08550051481215223,0.0,8.820580523768339,0
1,8,4160.798712894117,2,9,1193.0200722324253,0.125,0.45488002628630325,0.41607987128941165,0.5,10.36255253176777,0
4,10,1075.7390014282466,2,6,1739.8594765480632,0.4,-0.1751883930377457,0.10757390014282467,0.5,5.341752006660242,0
2,10,4429.273975760309,1,3,1165.2193414643007,0.2,0.018504020438772195,0.44292739757603095,0.0,0.7702391621212957,0
0,6,3453.63118051126,1,3,648.0379406651789,0.0,0.2449238345799501,0.345363118051126,0.0,5.629245906382744,0
2,9,5280.956595300767,2,4,2349.229552134637,0.2222222222222222,0.1868383348855937,0.5280956595300766,0.5,4.31372380221366,0
2,14,2912.6796851633276,1,4,2279.809528938613,0.14285714285714285,0.17334269153892384,0.29126796851633274,0.0,8.778321793093548,0
11,15,6034.339623513498,3,25,7010.6433419121095,0.7333333333333333,2.2280202001267635,0.6034339623513498,1.0,0.14142586032054452,1
0,10,3677.9066897665066,1,5,944.1767050624325,0.0,-0.26618886288595883,0.36779066897665064,0.0,0.5,0
2,6,5777.357658839381,1,5,4047.253797638362,0.3333333333333333,-0.040996163647761985,0.577735765883938,0.0,9.95394879566324,0
4,9,6613.8679265325945,1,2,1498.4047170600434,0.4444444444444444,0.2838491150278936,0.6613867926532595,0.0,8.23259673373413,0
1,6,6875.201363516037,1,3,2215.9701059286153,0.16666666666666666,-0.04278564394657525,0.6875201363516037,0.0,22.900118439087542,0
8,26,9147.337402643449,2,11,3832.504764251909,0.3076923076923077,1.6185611809138942,0.9147337402643448,0.5,4.359493814821255,1
3,12,6453.281177565178,2,5,870.2406139157342,0.25,0.23011233762552658,0.6453281177565178,0.5,16.08113696843683,0
0,14,1972.098159187393,1,8,2473.560037917039,0.0,0.38588827237202833,0.19720981591873932,0.0,0.5279901631346676,0
2,10,6288.103743746179,1,10,1793.639652489477,0.2,0.05347104404503017,0.628810374374618,0.0,0.6513693338682669,0
0,6,3212.7662669590563,1,6,4173.9890471410945,0.0,-0.1910989979355971,0.3212766266959056,0.0,0.9707285706580525,0
8,10,7072.165243170997,1,11,5829.53473958943,0.8,2.84102571679541,0.7072165243170997,0.0,0.12393950834875406,1
2,10,4563.375987209487,1,5,4800.410099487402,0.2,0.1680696211058199,0.4563375987209487,0.0,8.559554856932863,0
2,13,4482.833138895009,1,3,2581.224100406476,0.15384615384615385,-0.24290003761108128,0.44828331388950093,0.0,10.770299792958772,0
2,11,5851.224614328913,2,4,1379.1224547481786,0.18181818181818182,0.03265397990027652,0.5851224614328913,0.5,1.738012444761575,0
19,53,7011.307432017662,2,21,491.7790316112949,0.3584905660377358,-0.615386698476746,0.7011307432017662,0.5,0.42120093703012723,1
1,7,1881.0697916499375,1,4,1126.139264941486,0.14285714285714285,0.33081068953223897,0.18810697916499375,0.0,4.35270346940663,0
3,11,4446.611460497907,1,5,3536.017882735354,0.2727272727272727,0.3058070780683721,0.4446611460497907,0.0,0.5163901307754252,0
2,5,2695.693202604137,2,10,732.8436245703399,0.4,-0.258756535671866,0.2695693202604137,0.5,13.132847602747102,0
5,7,1825.4798528190347,2,6,2010.7098078215502,0.7142857142857143,-0.12963471032605173,0.18254798528190347,0.5,1.2669920021547167,0
15,17,8804.697787439665,3,22,9887.20946115499,0.8823529411764706,2.6181240930293566,0.8804697787439665,1.0,0.07292049507102463,1
9,12,8300.607767707705,2,26,5141.57257571309,0.75,2.4197845270689107,0.8300607767707705,0.5,0.2854191041270077,1
5,13,6413.4265795917945,8,15,2090.4844409476,0.38461538461538464,0.18839981072999695,0.6413426579591794,1.0,3.915077921592272,1
3,9,2996.4885690673286,2,9,1531.300734757455,0.3333333333333333,-0.22101850078649266,0.2996488569067329,0.5,1.6465930919211664,0
2,9,2246.9736384331063,1,2,4589.180538406683,0.2222222222222222,0.3154042476562993,0.22469736384331063,0.0,3.760447978861304,0
3,8,3776.9357199877095,2,5,526.3462313866149,0.375,0.008913518538085918,0.37769357199877096,0.5,4.204507626996123,0
3,11,3675.6471130899217,1,3,2124.855369480146,0.2727272727272727,-0.00677338897169083,0.36756471130899215,0.0,0.8716571929121574,0
0,8,5211.589572398321,2,5,3827.1813900462735,0.0,0.2575087320869313,0.5211589572398321,0.5,1.3963369496794458,0
3,11,4788.04296639233,1,9,2833.729996954518,0.2727272727272727,0.05443078577470123,0.47880429663923296,0.0,6.210161399861251,0
4,5,5025.064022678694,1,4,4016.122603819965,0.8,0.19072128682233375,0.5025064022678694,0.0,0.682352818421868,0
3,7,6696.426965562857,1,6,2275.7101423985605,0.42857142857142855,0.43284359048702964,0.6696426965562857,0.0,25.836781468739513,0
4,16,4573.186578520994,6,23,2255.8972878686204,0.25,0.7156704490856372,0.4573186578520994,1.0,0.1,1
3,26,9391.496366214684,2,11,5866.080175557658,0.11538461538461539,1.6928559051769856,0.9391496366214683,0.5,0.6489049085956691,1
12,17,7336.04629375832,2,22,12750.022138646154,0.7058823529411765,1.9820348796377751,0.7336046293758319,0.5,0.019005167777956765,1
0,9,3721.8483217873404,2,7,2858.3602988533366,0.0,0.41780138791610494,0.37218483217873405,0.5,8.079698465116174,0
3,9,4972.457167583658,2,5,2801.697109962115,0.3333333333333333,0.440149309156531,0.49724571675836576,0.5,2.254374659203314,0
0,8,4159.540601794112,1,4,2626.372529563164,0.0,0.31258009525703706,0.4159540601794112,0.0,6.060739967719874,0
0,8,6287.47047392617,1,8,2251.1600420259583,0.0,0.2784351059072144,0.628747047392617,0.0,2.5954232225344005,0
0,10,3981.846298439762,1,5,913.956263672811,0.0,-0.07098195661388668,0.3981846298439762,0.0,5.9028504460235345,0
1,10,3770.436433050734,1,7,4519.996494558278,0.1,-0.006329246395458343,0.3770436433050734,0.0,1.4128986414285607,0
3,10,3796.0199985565737,1,5,1582.4505867200642,0.3,0.39057102080292877,0.37960199985565735,0.0,4.601503021003375,0
17,59,8821.723532205888,2,31,219.67344655448102,0.288135593220339,-0.5556027478904007,0.8821723532205887,0.5,0.4068961535770721,1
2,8,4449.326663656754,2,6,775.4409646299159,0.25,-0.27115111694136507,0.4449326663656754,0.5,45.65472923518244,0
1,12,4751.3666435043615,1,4,2527.695412969948,0.08333333333333333,-0.2430204125295069,0.47513666435043617,0.0,7.381399387383406,0
0,11,6289.7808272994025,1,4,574.6960423260747,0.0,0.4331424198703591,0.6289780827299403,0.0,4.943852940654826,0
3,11,3339.8735126628308,2,6,2708.254971313532,0.2727272727272727,0.2780422943319831,0.3339873512662831,0.5,3.1477891886952634,0
0,13,3465.7305140106305,2,7,2141.7657226631163,0.0,0.037339615780234425,0.34657305140106304,0.5,15.78872464861603,0
1,5,6448.380829976656,1,6,1495.257797448052,0.2,-0.15175052017225707,0.6448380829976657,0.0,1.909350076844472,0
2,7,642.8643243333175,2,4,3357.078274857984,0.2857142857142857,-0.18585836657046062,0.06428643243333175,0.5,14.081639953314465,0
0,12,3309.303076530579,2,2,3727.29439700784,0.0,-0.02281132521134238,0.33093030765305786,0.5,0.5,0
2,13,6253.2128271242545,2,8,1437.3234338115717,0.15384615384615385,0.30258805455341825,0.6253212827124255,0.5,3.6105118444530993,0
2,10,2678.8612278513892,1,8,4846.458508328508,0.2,0.16904000993258905,0.2678861227851389,0.0,5.77696757224838,0
1,11,5352.828373546377,1,5,4185.009420578505,0.09090909090909091,0.4780405583847705,0.5352828373546378,0.0,5.517390610281491,0
1,6,6301.473011611418,1,5,2962.125568167297,0.16666666666666666,0.4734181687265849,0.6301473011611418,0.0,5.01706502265333,0
3,8,1581.8616161210944,2,3,2128.391551378013,0.375,-0.047971461995685305,0.15818616161210944,0.5,2.049197092810894,0
22,53,7304.654741233012,2,26,427.4858384927622,0.41509433962264153,-0.43956884662344264,0.7304654741233012,0.5,0.18716647120156377,1
2,17,6124.945255728349,1,3,2380.811334172202,0.11764705882352941,0.43358691905194985,0.6124945255728349,0.0,7.897287621042399,0
6,7,2783.8361754981606,1,8,3852.784146885013,0.8571428571428571,-0.16994498652163745,0.27838361754981605,0.0,7.501945059211648,0
3,7,4045.2641880447704,1,1,4710.239294865554,0.42857142857142855,-0.1565781357964397,0.40452641880447704,0.0,2.083865589068231,0
14,14,5588.707801898238,2,13,5079.392556323244,1.0,4.635436651090616,0.5588707801898238,0.5,0.4501213510111982,1
13,65,7485.485402124612,3,30,455.8458275353725,0.2,-0.32567170585842775,0.7485485402124612,1.0,0.29262021649230263,1
4,15,3414.340947659446,6,12,2722.938884440816,0.26666666666666666,0.00111085961878149,0.3414340947659446,1.0,1.6924142046010013,1
0,7,6533.429293984578,2,8,575.3798580488799,0.0,0.40690958022577955,0.6533429293984578,0.5,3.234816908657543,0
2,15,5986.543091505016,2,3,3045.629779641564,0.13333333333333333,-0.1684442104950454,0.5986543091505016,0.5,1.974129678492921,0
1,11,3809.897151653157,1,5,2065.167583300693,0.09090909090909091,0.3134374412913497,0.3809897151653157,0.0,2.926320987667455,0
2,12,3506.643627627921,1,5,4374.805254479649,0.16666666666666666,-0.09233984275599993,0.3506643627627921,0.0,3.6704077729598885,0
1,5,1641.3485808040487,2,8,2526.973158427423,0.2,-0.04703399436491962,0.16413485808040487,0.5,4.236497482823171,0
2,10,4831.415970605618,1,1,962.4980181242909,0.2,0.173719957391908,0.4831415970605618,0.0,10.453132382835895,0
0,11,6014.924687961689,1,8,630.1047815901597,0.0,-0.0699111322050612,0.6014924687961689,0.0,1.4723097591730316,0
2,10,6491.33825531456,1,1,4320.83123220727,0.2,0.11290133539205366,0.649133825531456,0.0,13.370168193087464,0
4,9,819.9860135595807,2,2,2199.3886608751563,0.4444444444444444,0.40482894675617104,0.08199860135595807,0.5,9.175172626462736,0
2,9,2595.3256104863085,1,5,1182.58708104158,0.2222222222222222,-0.03303197918823897,0.25953256104863087,0.0,53.56927181828047,0
2,22,6133.192136417623,4,19,2132.9282011934947,0.09090909090909091,0.009056560349052278,0.6133192136417623,1.0,1.8377014598760995,1
4,5,5513.43597118705,2,6,1291.413686246308,0.8,0.34657524883211394,0.5513435971187051,0.5,7.28738606574655,0
2,10,4700.124621883104,2,5,4732.164140961708,0.2,0.47723339087557654,0.4700124621883104,0.5,1.7581158639756014,0
2,10,5331.94244826331,2,2,4525.702604531617,0.2,-0.2701556254778629,0.533194244826331,0.5,1.2696431395376893,0
3,11,4733.031602357619,2,6,3484.8433558679953,0.2727272727272727,0.41434990095813956,0.47330316023576186,0.5,5.8296964491369225,0
2,7,878.3225548169961,2,7,1894.0737192863664,0.2857142857142857,0.059913618483366016,0.08783225548169961,0.5,5.720203133706495,0
1,11,586.9469153676114,1,2,1618.2419622588432,0.09090909090909091,0.18720658773958365,0.058694691536761136,0.0,2.618658879291551,0
1,8,3541.1814445592495,2,4,3074.782600361154,0.125,0.17287555763186302,0.35411814445592493,0.5,8.465849829238069,0
4,9,2158.1812772545945,2,12,1311.1635370104295,0.4444444444444444,0.2608695754278097,0.21581812772545944,0.5,8.88226799590249,0
1,14,6534.768484728443,1,4,1906.0251689055035,0.07142857142857142,0.0014923456189790962,0.6534768484728443,0.0,3.9524184981044965,0
6,10,3908.7943081830995,1,5,617.0320749663016,0.6,-0.21357085005885335,0.39087943081830995,0.0,14.152305774539675,0
5,23,4311.238621354723,8,16,2900.700127338339,0.21739130434782608,0.29276707921966033,0.4311238621354723,1.0,1.3831133291213744,1
3,9,1835.2074041529554,2,3,568.1078005504601,0.3333333333333333,0.3215922284930139,0.18352074041529554,0.5,6.968589435822165,0
0,6,2237.859936933435,1,6,4325.231117202266,0.0,0.18296966486806926,0.2237859936933435,0.0,3.3424645052276025,0
3,2,1671.3394929706149,2,3,1328.7088993262098,1.5,-0.21499017756856237,0.1671339492970615,0.5,2.741129630344527,0
4,6,3867.6109769894406,1,6,4837.249037466068,0.6666666666666666,0.49825840147710637,0.38676109769894407,0.0,11.52120516023792,0
5,17,1970.8354228329401,1,4,3539.6226765126517,0.29411764705882354,0.34250972078710334,0.19708354228329403,0.0,0.6517483381483337,0
2,7,6178.0151802086975,1,2,1653.1643574462923,0.2857142857142857,0.16974062272948054,0.6178015180208698,0.0,2.4112894721997913,0
13,65,8308.10120404527,1,36,449.87036160062416,0.2,-0.6101971363712491,0.830810120404527,0.0,1.2229268754528133,1
3,5,1279.5675141487832,2,1,4858.980757203894,0.6,0.38799582950040706,0.1279567514148783,0.5,1.5805941499154907,0
1,7,4589.999851745592,1,5,4260.603492641352,0.14285714285714285,0.21845977486228513,0.45899998517455926,0.0,0.7092233594021665,0
17,72,7892.768664843364,2,32,492.1355855022455,0.2361111111111111,-0.6691208296490254,0.7892768664843364,0.5,1.456243938893706,1
3,11,1815.3392983505298,1,5,746.923790268371,0.2727272727272727,0.030739997332727087,0.18153392983505298,0.0,2.4950871420968452,0
3,14,2209.0682523019477,1,7,3870.177660509709,0.21428571428571427,0.3420202091449697,0.22090682523019478,0.0,11.227646832000316,0
14,69,7599.175240909252,3,20,251.16558954108342,0.2028985507246377,-0.671497776134767,0.7599175240909253,1.0,0.2676441216260463,1
2,9,4861.405959448877,2,7,4128.4725159572645,0.2222222222222222,0.4577843437650589,0.48614059594488773,0.5,3.451473197291517,0
2,16,528.6064361089392,1,4,4206.853040207941,0.125,-0.0262897143045136,0.05286064361089392,0.0,25.166144710768425,0
2,14,3861.0410136629557,1,2,661.0563668195371,0.14285714285714285,0.3722469292874831,0.3861041013662956,0.0,3.7464607156980145,0
2,10,1893.9845303690338,2,6,4779.205199216696,0.2,-0.139373134634224,0.1893984530369034,0.5,13.354301225300896,0
0,14,2980.8034948717277,1,4,691.5690523315178,0.0,0.4123449290927175,0.29808034948717277,0.0,10.465285199106194,0
3,13,3811.0168373031356,1,10,1315.7539200403178,0.23076923076923078,-0.20626317337206304,0.38110168373031356,0.0,3.22838789413121,0
3,23,3693.0077347005945,4,15,1419.2535301776607,0.13043478260869565,-0.1850133209674279,0.36930077347005946,1.0,4.757797728981872,1
0,9,2094.043329013649,1,7,4226.4373956693835,0.0,-0.24965291075668208,0.2094043329013649,0.0,0.5,0
0,10,5244.31297776737,1,6,4470.43209805763,0.0,-0.03455786967983365,0.524431297776737,0.0,2.567616315489851,0
4,8,6364.770920505481,1,3,4078.7160335691165,0.5,-0.12949450313785185,0.636477092050548,0.0,0.5,0
3,23,4023.0309669334265,6,15,1705.4860620394527,0.13043478260869565,0.6208111600220947,0.40230309669334263,1.0,3.2439928071126447,1
0,15,3244.3336572216185,1,8,1135.9419156564475,0.0,-0.08613918172390639,0.32443336572216186,0.0,26.63727168939049,0
3,7,5659.069797346629,1,8,4014.133797641346,0.42857142857142855,0.17510320939403806,0.5659069797346629,0.0,1.6914786271749704,0
3,11,3869.4973799808886,1,6,2128.5805970803995,0.2727272727272727,0.2916724575545347,0.38694973799808885,0.0,8.273706960358579,0
3,14,3492.1103565060093,2,3,546.0401690640841,0.21428571428571427,-0.07654152341247672,0.3492110356506009,0.5,14.805690912704197,0
4,10,1916.1892518878474,1,4,3116.441197724079,0.4,0.004162057791419427,0.19161892518878473,0.0,0.5,0
3,13,5305.791006265404,2,2,1853.523945502289,0.23076923076923078,0.2501991483731248,0.5305791006265403,0.5,5.481935855392161,0
2,11,2809.075096640293,2,7,3289.3921809212266,0.18181818181818182,-0.20027444749405168,0.2809075096640293,0.5,14.74707055217122,0
2,12,1685.3748015225322,2,4,1934.639931917674,0.16666666666666666,-0.03198192129611782,0.16853748015225323,0.5,2.642464594852501,0
10,12,7691.812498408617,2,14,13003.418407655567,0.8333333333333334,3.800127731990636,0.7691812498408617,0.5,0.05098240062985291,1
